,Remittance-sending country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
97,Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.523781524962327,0.0,0.0,0.0,25.190995165241716,0.0,0.0,0.0,0.0,28.511650841298632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8102784978420403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36072850469912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4234413746521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.461311443529348,383.81311094395244,0.0,0.7985757987020471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.117272078107796,0.0,0.0,16.576658970505342,0.0,9.434031889540218,0.0,0.0,0.0,0.0,0.0,7.1083452681514725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.145188642827359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.67820942387264,0.0,0.0,0.0,0.0,1425.3513388670215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.67686143808199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.183888046236046,0.0,0.0,0.0,0.0,263.4533705622751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.6190392814997
98,Kenya,0.012089388095427762,0.049140835525839956,0.1590530048454542,0.0,0.0,0.05615230025496961,0.010259801804878455,0.061007469077422674,0.01661806743068284,0.0,1.3762319523578905,0.7844996675140692,0.005296984234314275,0.0,0.0,0.15555284096163674,0.007493506302379835,0.005997029759430287,6.277207041980364,0.006784641875784248,0.5106331169531014,0.0,0.027959293768245318,0.01793356645736516,0.03218754927361286,0.4429143777521667,0.09661410226217415,0.0,0.056458658578924945,1.5627721695121173,0.2810857769703287,1.2666217444597498,0.005508083003384429,2.220837575239818,0.8570942979631311,0.0,0.0,0.0,0.0,0.001628208118827847,8.074682170721987,0.07866118359625178,2.8749251194390846,0.010947661979216977,0.0,0.040613392293678885,0.22741660370882893,0.10043008566253417,0.0,0.0,0.023013380662438073,0.484279334778674,6.505065179748064,2.209395165150553,0.0016083859022720396,0.18094090296423126,0.02031609076899333,12.149857922665252,0.026102627848721232,0.0,0.0,0.05103755916295652,9.679652806693174,0.0,0.002174827661646078,0.3685627131030357,8.789415584333323,3.6068688338868444,0.0,0.04177298257510148,0.13055637603205456,6.228391504402301,0.7154155088286629,0.02741755899253279,0.0,0.002155706036080929,0.0,0.05575854682600706,0.015258459432253681,0.5428095911057631,0.006094599386043677,0.005584739877076267,0.013602196694837799,0.0,1.3215360363850017,0.23114511856550615,78.40393168500123,0.17586198766007183,0.13801855526106474,0.024595431179036245,0.18576899665580757,0.0,0.5213233546465481,4.839639570519452,0.0326605287031334,1.6860276679788448,0.15446783452323734,0.00917553951084422,0.0,0.016459076884720432,0.0,0.6348517335891848,0.0,0.0006296159690293071,0.09030617851592092,0.0009445545950450097,0.139208189062455,0.876007072092234,0.10358043829911008,0.06251065760133309,0.0,0.0,0.004201149685668718,0.245518068562116,0.0,0.004474609134260705,0.07792718547063511,0.034608884218687234,0.04023386136164574,0.05093776501628729,0.06980320137879051,0.7417088365162093,0.0016402124880623454,0.0,0.08420091977804017,0.14412111796121493,0.0037399490736096485,0.014569617356834208,0.0,0.10380749051129476,0.0013165293066838158,0.06347184331582187,0.11756746533527541,0.009385617003364167,0.000889707261100159,0.07989038651316431,0.9278697431427753,0.0,0.03512700554110105,0.00286227398954212,0.03942623962174728,13.689434787082119,0.0,0.4645477910292809,0.4773687302562563,2.762630879343291,0.0003566609455303113,0.019087253357131996,0.0,0.005455728030492349,0.0292060275057546,0.9147497510172171,0.1385295032111029,0.22939855734819747,0.0,0.323581588214591,0.028642775694671583,0.03419114946887707,1.725051301831382,0.0014918169340722483,0.0,0.006143996068344026,0.9522311646893457,0.25588606584918255,0.06857892250449507,1.0771099945366525,0.017428874047483195,0.0,0.0,0.04864258814208402,0.01862772506726246,0.0066389294189961225,0.0,0.6148141855181052,0.0,1.1396390115862876,0.7762436164182679,0.0018460219085573394,0.0,0.0,0.00044193615171347705,1.996591383425157,3.782157082103046e-05,0.014887178353480735,2.5522410278666117,1.6919223458596335,0.21230356353143415,0.03649177879828319,39.48154153275843,0.2079336555504753,0.06671776069069693,0.1573137302431398,0.004796712068979097,0.00328752352601835,2.0681454226227576,0.04843110059771077,0.0,0.0,0.0009129894984187413,56.99981251220197,0.09231489977099956,0.0,6.588442573583245,6.582015079043576,0.004241850516006464,0.0,0.03330042417166514,0.008526143975572418,0.06462537621056136,0.0,0.0,2.2986353301868907,0.08866953300950543,0.0,319.33450444080546
99,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563490871234026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15192724664927604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023237865204112997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549870153460034,0.0,0.0,0.0,0.01925933252974108,0.35556111607898716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061321662931523
100,"Korea, Dem. Rep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156997893914548,0.0,0.0,0.0,0.0,0.1681343207452985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6550067419183065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152530751128758,0.0,0.0,0.0,0.0,0.0,149.99794593265196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08019064710406063,0.0,0.0,1.1887080480944854,2.426540152966243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555488225159062,0.0,0.0,0.0,0.0,0.0,12.30708828860532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16179148505002222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967350824976356,0.0,0.0,0.0,0.0,0.8658728154647245,11.04345319069931,0.0,0.0,0.0,0.0,0.0,0.08397826185338228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909575009824942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976734437354173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573747165338126,2.052745280618804,0.0,0.0,0.0,0.0,2.231114178697951,0.0,0.0,0.0,0.0,0.0,192.27087276885823
101,"Korea, Rep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.509131111361118,0.0,0.0,0.0,0.0,21.671413856842438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4051664386872265,0.0,18.371372952202837,0.0,0.0,0.0,0.0,0.0,3958.002128903186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.793686767489476,0.0,0.0,0.0,0.0,7.738425972029095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.985329095293622,71.4097293520003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.23411651761394,0.0,0.11413378306025262,0.0,0.0,0.0,0.0,0.0,0.0,6.2988012239546824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25347861403071,0.0,0.0,0.0,1.2115458805278867,0.0,33.25587098864877,0.0,0.0,1.2899717265632031,0.0,0.0,31.365030334730196,0.0,0.0,0.0,35.42901666499772,0.0,0.0,0.0,0.0,0.0,235.04483975403286,0.0,0.0,0.0,0.0,0.0,3.047134860823858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9142744325046785,0.0,0.0,83.33475637903574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.55793585600952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50755923616531,148.46123647351524,0.0,0.0,0.0,0.0,517.8797047471071,0.0,0.0,0.0,0.0,0.0,5661.085791922415
102,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Kuwait,0.2951571747554382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1693742268168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620.266092692494,0.0,0.0,0.0,0.0,4.595743561037642,0.0,0.0,0.0,33.35197121762583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.441431324378,201.0519149215399,40.844591629310095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.4878090827608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00489188175447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254412075771717,0.0,0.0,0.0,233.56967388158284,1.245747861528149,0.0,0.0,0.0,0.0,41.07785839654361,0.0,0.0,0.0,1067.3996314362269,0.0,0.0,0.0,0.0,0.0,874.9166582044476,0.0,0.0,0.0,4.625313290361506,0.0,0.0,0.0,0.0,0.0,0.0,2.0183543114401203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.15894224989773,0.0,0.0,0.0,0.0,5.623117418486471,0.0,0.0,0.0,0.0,76.04995482452996,0.0,0.0,17.65708384287808,0.0,0.0,0.0,0.0,4.555655147702862,4.615588189243524,0.0,0.0,0.0,0.0,0.0,0.0,8.080042487529294,8.47566611911875,0.0,0.0,0.0,0.0,0.0,0.0,11.462646373946452,158.12298367740124,0.0,0.0,10717.418307501108
104,Kyrgyz Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.994379116975039,0.0,0.0,0.0,2.5016211906602415,0.0,0.0,0.0,0.0,6.021563062991591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645345459131649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5481392946096812,0.0,0.0,0.0,0.32817227879037425,0.0,0.0,0.0,0.0,6.584030574616529,8.098911653955916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141794402409274,0.0,0.0,0.0,0.620585402497293,0.0,0.0,0.0,0.0,3.580149067426727,0.0,0.0,0.0,0.0,0.0,6.18199176246152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9126045156443867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.814979617143707,0.0,0.0,0.0,0.5107961665549765,74.43173301483529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.256962722176208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41290164597172385,0.0,0.0,0.0,0.0,27.441527105927328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723652629275202,0.0,0.0,0.0,0.0,0.0,160.27293835553863
105,Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07111228933156273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905387029549944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.366571662781485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04301131828521876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.039642078141716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.226984832490274,0.0,0.0,0.0,0.0,0.0,61.03786088398525
106,Latvia,0.0028329202733165175,0.0,0.01793924678074507,0.0,0.0,0.0,0.0,0.010107254010577634,1.6259882749170065,0.0,0.4852367977918398,0.5410342534579787,1.2256061214596037,0.0,0.0,0.0,0.0,33.81244659295785,1.7590993185490693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039455904640712254,0.0,0.12095039784253482,0.0,0.0,0.0,0.0,0.0,0.13004189348406126,0.0,0.0,0.0,0.0,0.0,1.3736302222439403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041842510295341945,0.9166715979739185,0.9913379446640735,0.0,0.0,0.0,0.0,0.17397114859920282,0.0,0.0,0.0,8.309400703721352,0.0,0.0,0.0,0.43924597315019326,2.4462848968983657,0.0,0.0,0.0,3.3992234541061297,10.562230480455861,0.0,0.01103005246826032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8221303112920189,0.1981243873418624,0.5058730435368404,0.0,0.01720402762062022,0.0,0.42082364548560497,0.0,0.2581061706828498,0.6385860652326404,0.0,0.04838489996407281,0.0,0.5161392655922066,0.0,0.0,0.0,0.07370937730810757,0.0,0.0,2.748789433283463,0.0,0.0,0.3884365727874837,0.0,0.0,0.0,0.0,44.11207169952154,0.14731084113726958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011619459579888398,0.0,0.0,0.0,0.0373134166526055,0.0,3.543615968926525,0.0,0.45774833721653646,0.0,0.033995251659172616,0.0,0.0,0.0,0.033421332520390555,0.13578581606967444,0.0,0.0,0.0,0.0,0.2728417567397802,0.0,0.3948656223748887,0.0,0.09170177078699665,0.0,0.0,0.0,0.0,0.0,0.0,1.6982087334819904,0.07026622477332174,0.0,0.0,0.06611026032427125,104.26545183934512,0.0,0.0,0.0,0.0,0.0,0.0,0.025600175647069946,0.0,0.0,0.0,0.0,0.10423411744732292,0.006209241689087487,0.0,0.0,0.0,0.0,0.8936737572870888,0.10661140340744267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2704478544428532,0.21868384062131316,0.007212789658017972,2.2150295770676527,0.0,0.11625910728784347,0.0,0.0,0.0,0.0,0.0,0.032227466849472294,0.0,0.0,0.0,0.0,45.202800847137325,0.0,0.9200708403980853,1.2423966904852983,0.0,0.0,0.0,0.013067452662231943,0.0,0.0,0.0,0.0,0.0,0.0,284.81876865406775
107,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42243508134739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.219956720878663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.98153368635144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5611968940004646,0.0,0.0,0.0,0.0,0.9252465836121744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4354615567630191,0.0,7.242248327082187,6.1609032173568465,0.0,58.898123663734054,0.0,0.0,1.2930863600546731,0.0,0.0,0.0,2.6366244557809315,0.0,0.0,0.0,0.0,0.0,0.0,0.00298758950009985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710073521418731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294969350253621,2.932401841176361,0.0,0.0,0.0,0.0,0.0,5.124692836649606,0.0,0.0,0.0,0.0,0.0,0.1157700324121627,0.0,0.0,0.0,0.0,1.7058180797911788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.671796088843845,0.0,0.0,0.0,0.0,0.06103374069664754,0.0,0.0,0.0,0.0,272.3735576213316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11665885545433981,0.0,0.0,0.0,0.0,0.12659352534079435,0.0,0.228485717739201,1.7447301277364253,0.0,0.0,0.0,0.0,0.0,0.0,257.03008497411207,1.1840730804034636,0.0,0.0,1069.896004945317
108,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0002394161703229272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010439059408300226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13032439280250685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037986664185592725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15239846770442123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025432769388578514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002353763026053352,0.0,0.00014048009385791985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10886023605118049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541324202479574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044307078432978386,0.0,0.0,0.0,0.0,0.03032983968512035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051266562687834305,0.0,0.0,0.0,0.13850345800751243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059284862186587935,0.0,1.529877231071475
